IE_XML_ID;IE_NAME;IE_PREVIEW_TEXT;IE_DETAIL_TEXT;IP_PROP48;IP_PROP49;IP_PROP56;IP_PROP57;IP_PROP84;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1;CV_CURRENCY_1
3551;PSN515FA;Реверсивно-режущие иглы Premium C-3;;;HU-FRIEDY;Германия;Хирургия;;Стоматологические расходные материалы;Хирургические материалы;Шовные материалы;;
3552;PSN510FA;Реверсивно-режущие иглы Premium C-3;;;HU-FRIEDY;Германия;Хирургия;;Стоматологические расходные материалы;Хирургические материалы;Шовные материалы;;
3553;PSN505FA;Реверсивно-режущие иглы Premium C-1;;;HU-FRIEDY;Германия;Хирургия;;Стоматологические расходные материалы;Хирургические материалы;Шовные материалы;;
3554;PSN494V;Реверсивно-режущие иглы Premium C-3;;;HU-FRIEDY;Германия;Хирургия;;Стоматологические расходные материалы;Хирургические материалы;Шовные материалы;;
3555;PSN493V;Реверсивно-режущие иглы Premium C-3;;;HU-FRIEDY;Германия;Хирургия;;Стоматологические расходные материалы;Хирургические материалы;Шовные материалы;;
3556;PSN492V;Реверсивно-режущие иглы Premium C-3;;;HU-FRIEDY;Германия;Хирургия;;Стоматологические расходные материалы;Хирургические материалы;Шовные материалы;;
3557;PSN490V;Реверсивно-режущие иглы Premium C-1;;;HU-FRIEDY;Германия;Хирургия;;Стоматологические расходные материалы;Хирургические материалы;Шовные материалы;;
3558;PSN489V;Реверсивно-режущие иглы Premium C-1;;;HU-FRIEDY;Германия;Хирургия;;Стоматологические расходные материалы;Хирургические материалы;Шовные материалы;;
3559;PSN393V;Реверсивно-режущие иглы C-6;;;HU-FRIEDY;Германия;Хирургия;;Стоматологические расходные материалы;Хирургические материалы;Шовные материалы;;
3560;PSN392V;Реверсивно-режущие иглы C-6;;;HU-FRIEDY;Германия;Хирургия;;Стоматологические расходные материалы;Хирургические материалы;Шовные материалы;;
3561;PSN388V;Реверсивно-режущие иглы C-22;;;HU-FRIEDY;Германия;Хирургия;;Стоматологические расходные материалы;Хирургические материалы;Шовные материалы;;
3562;PSN387V;Реверсивно-режущие иглы C-22;;;HU-FRIEDY;Германия;Хирургия;;Стоматологические расходные материалы;Хирургические материалы;Шовные материалы;;
3563;PSN385V;Реверсивно-режущие иглы C-17;;;HU-FRIEDY;Германия;Хирургия;;Стоматологические расходные материалы;Хирургические материалы;Шовные материалы;;
3564;PSN304V;Иглы с круглым сечением T-28;;;HU-FRIEDY;Германия;Хирургия;;Стоматологические расходные материалы;Хирургические материалы;Шовные материалы;;
3565;PSN303V;Иглы с круглым сечением T-28;;;HU-FRIEDY;Германия;Хирургия;;Стоматологические расходные материалы;Хирургические материалы;Шовные материалы;;
3566;PSN302V;Иглы с круглым сечением T-28;;;HU-FRIEDY;Германия;Хирургия;;Стоматологические расходные материалы;Хирургические материалы;Шовные материалы;;
3567;PSN271V;Иглы с режущим кончиком D-14;;;HU-FRIEDY;Германия;Хирургия;;Стоматологические расходные материалы;Хирургические материалы;Шовные материалы;;
3568;PSN245V;Реверсивно-режущие иглы C-4;;;HU-FRIEDY;Германия;Хирургия;;Стоматологические расходные материалы;Хирургические материалы;Шовные материалы;;
3569;PSN18507S;Иглы с круглым сечением S-4;;;HU-FRIEDY;Германия;Хирургия;;Стоматологические расходные материалы;Хирургические материалы;Шовные материалы;;
3570;PSN1628S;Реверсивно-режущие иглы C-22;;;HU-FRIEDY;Германия;Хирургия;;Стоматологические расходные материалы;Хирургические материалы;Шовные материалы;;
3571;PSN397V;Реверсивно-режущие иглы C-6;;;HU-FRIEDY;Германия;Хирургия;;Стоматологические расходные материалы;Хирургические материалы;Шовные материалы;;
3572;PSN389V;Реверсивно-режущие иглы C-22;;;HU-FRIEDY;Германия;Хирургия;;Стоматологические расходные материалы;Хирургические материалы;Шовные материалы;;
3573;PSN422V;Реверсивно-режущие иглы C-6;;;HU-FRIEDY;Германия;Хирургия;;Стоматологические расходные материалы;Хирургические материалы;Шовные материалы;;
3574;PSN530FA;Реверсивно-режущие иглы Premium C-6;;;HU-FRIEDY;Германия;Хирургия;;Стоматологические расходные материалы;Хирургические материалы;Шовные материалы;;
3575;PSN545FA;Реверсивно-режущие иглы C-6;;;HU-FRIEDY;Германия;Хирургия;;Стоматологические расходные материалы;Хирургические материалы;Шовные материалы;;
3576;PSN550FA;Реверсивно-режущие иглы C-6;;;HU-FRIEDY;Германия;Хирургия;;Стоматологические расходные материалы;Хирургические материалы;Шовные материалы;;
3577;PSN595FA;Реверсивно-режущие иглы C-9;;;HU-FRIEDY;Германия;Хирургия;;Стоматологические расходные материалы;Хирургические материалы;Шовные материалы;;
3578;CM106;10 #6 Кюреты miller (круглая ложка);;;HU-FRIEDY;Германия;Хирургия;;;;;;
3579;CLC40CWM;Weiss Castroviejo штангенциркуль, модифицированный 0–40 мм 17 см/63/4“.;;;HU-FRIEDY;Германия;Хирургия;;;;;;
3580;PP25;;;;HU-FRIEDY;Германия;Хирургия;;;;;;
3581;PLGLABANC6;LaBanca 3х1,5 мм;;;HU-FRIEDY;Германия;Терапия, Хирургия;;;;;;
3582;PLGJO/46;4 Jovanovic 3 мм #10, #6;;;HU-FRIEDY;Германия;Терапия, Хирургия;;;;;;
3583;IMP6523S6;Инструмент для синус-лифтинга, #6.;;;HU-FRIEDY;Германия;Хирургия;;;;;;
3584;EHB13/14;Элеваторы для люксации. Heidbrink элеватор 13/14.;;;HU-FRIEDY;Германия;Хирургия;;;;;;
3585;BURD033C;Шаровидный бор с алмазным покрытием.;;;HU-FRIEDY;Германия;Хирургия;;;;;;
3586;H3;3 Halsted-Mosquito 12 см/43/4“ изогнутый;;;HU-FRIEDY;Германия;Хирургия;;;;;;
3587;FX97E;Верхняя челюсть. Корни верхней челюсти, универсальные.;;;HU-FRIEDY;Германия;Хирургия;;;;;;
3588;FX79E;Нижняя челюсть. Нижние восьмые зубы.;;;HU-FRIEDY;Германия;Хирургия;;;;;;
3589;FX67AE;Верхняя челюсть. Верхние восьмые зубы.;;;HU-FRIEDY;Германия;Хирургия;;;;;;
3590;FX4E;Нижняя челюсть. Нижние резцы и клыки.;;;HU-FRIEDY;Германия;Хирургия;;;;;;
3591;FX46LE;Нижняя челюсть. Нижние корни, универсальные.;;;HU-FRIEDY;Германия;Хирургия;;;;;;
3592;FX36E;Верхняя челюсть.Нижние премоляры.;;;HU-FRIEDY;Германия;Хирургия;;;;;;
3593;FX35E;Верхняя челюсть.Верхние премоляры, универсальные (также могут быть использоваться для верхних резцов, клыков и корней);;;HU-FRIEDY;Германия;Хирургия;;;;;;
3594;FX22E;Нижняя челюсть. Нижние моляры, универсальные.;;;HU-FRIEDY;Германия;Хирургия;;;;;;
3595;FX1E;Верхняя челюсть. Верхние центральные резцы и клыки.;;;HU-FRIEDY;Германия;Хирургия;;;;;;
3596;FX18E;Верхняя челюсть.Верхние левые моляры.;;;HU-FRIEDY;Германия;Хирургия;;;;;;
3597;EXC220/16;Экскаватор 220/221 Darby-Perry.;;;HU-FRIEDY;Германия;Хирургия;;;;;;
3598;EL5S;Элеваторы для люксации. Прямой, 5 мм.;;;HU-FRIEDY;Германия;Хирургия;;;;;;
3599;EL5C;Элеваторы для люксации. Изогнутый, 5 мм.;;;HU-FRIEDY;Германия;Хирургия;;;;;;
3600;EL3S;Элеваторы для люксации. Прямой, 3 мм.;;;HU-FRIEDY;Германия;Хирургия;;;;;;
3601;EL3C;Элеваторы для люксации. Изогнутый, 3 мм.;;;HU-FRIEDY;Германия;Хирургия;;;;;;
3602;BSJO5;Jovanovic, 5 мм;;;HU-FRIEDY;Германия;Терапия, Хирургия;;;;;;
3603;BER7;Bernard элеватор, левый. Парные инструменты.;;;HU-FRIEDY;Германия;Хирургия;;;;;;
3604;BER6;Bernard элеватор,правый. Парные инструменты.;;;HU-FRIEDY;Германия;Хирургия;;;;;;
3605;10-130-03E;Ручка для скальпеля с метрической линейкой;;;HU-FRIEDY;Германия;Хирургия;;;;;;
3610;3012;Контейнер Мини для системы Steri-Wash;Размеры: 180 x 70 x 25 мм.;;CARL-MARTIN SOLINGEN;Германия;Хирургия, Пародонтология;;;;;;
3611;3013;Контейнер Макси для системы Steri-Wash;Размер: 280 x 180 x 30 мм.;;CARL-MARTIN SOLINGEN;Германия;Хирургия, Пародонтология;;;;;;
3612;3016;Контейнер системы Steri-Wash на 7 инструментов;Размер: 180 x 95 x 25 мм.;;CARL-MARTIN SOLINGEN;Германия;Хирургия, Пародонтология;;;;;;
